,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
790,这不是柏林 Esto no es Berlín,2019,卡洛斯·萨马,卡洛斯·萨马/Rodrigo Ordoñez,Xabiani Ponce de León/Mauro Sánchez Navarro/José Antonio Toledano/Ximena Romo/Klaudia Garcia,剧情,                                　　Seventeen-year-old Carlos doesn't fit in anywhere， not in his family nor with the friends he has chosen in school. But everything changes when he is invited to a mythical nightclub where he discovers the underground nightlife scene: punk， sexual liberty and drugs.                       ,115分钟,2019-01-25(圣丹斯电影节), 墨西哥, 西班牙语,350.0,6.4,6.5%,25.1%,53.3%,12.0%,3.1%,142.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566263635.jpg
791,圣母院 Notre dame,2019,薇拉莉·邓泽里,薇拉莉·邓泽里/本杰明·查比特,皮埃尔·德隆尚/薇拉莉·邓泽里/伯利·兰内尔/维吉妮·拉朵嫣/伊莎贝尔·冈德列/菲烈·卡特林/萨米尔·盖丝米/克洛德·佩隆/Thomas Scimeca/Amélina Limousin/Pauline Serieys/Roxane Tessier/Michaël Paz,喜剧,                                　　薇拉莉·邓泽里自导自演，皮埃尔·德隆尚共同主演电影《圣母院》。薇拉莉饰演拥有两个孩子的单身母亲莫德·克雷恩，她也是一名事业失败的建筑师。莫德出乎意料地获得了带领团队翻新巴黎圣母院广场的机会，为完成这项工作，她必须面对自己旧情难忘的两个前任。                       ,95分钟,2019-08-11(洛迦诺电影节)/2019-12-18(法国), 法国, 法语,270.0,6.3,6.6%,21.6%,56.4%,13.2%,2.2%,116.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571375400.jpg
792,伏妖白鱼镇2,2019,刘轩狄,崔走召,尹天照/林枫烨/付赫安琪/王佳希/楼南光/雷宇扬/包小平,悬疑/奇幻,                                　　本片讲述了白鱼镇新开了一家堵坊“金银楼”。张不会一直被赖晓华处处压制，于是想私通关系，以便让赖晓华明面上输给自己，谁知“金银楼”老板罗五洲背后暗算，张不会只得被迫卖命陷害赖晓华。另一边，赖晓华不想自己丢面子，听信了小么熊的损招，半夜去驿馆偷死尸的干粮，不巧被瞎道士发现，正好被马家后人马一佑所救。哥哥马一衡的失踪将马一佑引到白鱼镇，而近期发生的所有诡异的事件全部指向了新开的堵坊“金银楼”，看来白鱼镇又不太平了......                       ,85分钟,2019-06-08(中国大陆), 中国大陆, 汉语普通话,1222.0,6.1,8.6%,18.8%,46.8%,19.9%,5.9%,370.0,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2540050647.jpg
793,狗不穿裤子 Koirat eivät käytä housuja,2019,J-P·瓦尔科帕,J-P·瓦尔科帕/Juhana Lumme,克里斯塔·科索恩/佩卡·斯特朗/乌娜·艾罗拉/亚尼·沃拉宁/Tomi Salmela/Ester Geislerova,剧情,                                　　在一次带着幼女和妻子郊外度假过程中，医生的为了营救下湖游泳被水中渔网缠住溺死的妻子，几乎窒息而死幸被救。若干年后，一次无意中接触到BDSM，受虐中的窒息感觉，让医生恍惚中回到营救妻子的水下，这种感觉让医生爱上受虐。于是，一发不可收拾，在一次差点窒息而死的受虐中，施虐女不愿继续，但医生苦苦相求，更是跟随其进入一个BDSM酒吧。                       ,106分钟,2019-05-21(戛纳电影节), 芬兰 / 拉脱维亚, 芬兰语,1131.0,6.1,5.2%,20.3%,52.8%,19.1%,2.6%,503.0,13.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2595511428.jpg
794,2019年北京卫视春节联欢晚会,2019,,,杨幂/蔡徐坤/马德华/王凯/罗晋/唐嫣/杨魏玲花/曾毅/杨紫/关晓彤/韩东君/姜昆/许魏洲/徐帆/姚晨/秦海璐/霍思燕/杜江/巴图/王博谷/宋丹丹/杨立新/梁天/关凌/文松/贾冰/曹征/蒋梦婕/林志玲/宋小宝,真人秀,                           ,,2019-02-05(中国大陆), 中国大陆, 汉语普通话,646.0,6.2,7.5%,24.5%,45.3%,13.2%,9.4%,169.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2547384583.jpg
795,艾特所有人,2019,廉欣,魏巍/李茂/牛泽萌/陈柯帆/佟晨洁/岳跃利/方家翊/程泓/张双利,魏巍/李茂/牛泽萌/陈柯帆/佟晨洁/岳跃利/方家翊/程泓/张双利,科幻/悬疑,                                　　爱奇艺的网络大电影《艾特所有人》是一部聚焦人工AI智能的软科幻＋轻悬疑电影。讲述了从事人间告别直播的网红人生告别师坤叔，与神秘的暴走萝莉姬幺幺，少年IT高手皮丘联手，一起为不同的逝者入殓过往，进行网络告别的故事。                       ,88分钟,2019-11-28(中国大陆), 中国大陆, 汉语普通话,580.0,6.2,9.8%,24.6%,37.7%,21.3%,6.6%,194.0,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575399903.jpg
796,第三次死亡 Das Ende der Wahrheit,2019,Philipp Leinemann,Philipp Leinemann,安婕·特拉乌/亚历山大·费林,惊悚,                                　　马丁·贝伦斯为德国联邦情报局工作。一天，他从他的一个联系人那里得到信息，导致无人驾驶飞机对一个被扎希里斯坦政府通缉的恐怖分子发动袭击。几天后，恐怖分子袭击慕尼黑一家餐馆，报复无人机袭击，他的生活迅速失控。马丁试图找出谁是这次袭击的责任人，并了解到答案就在离家不舒服的地方。                       ,105分钟,2019-01-14(马克斯-奥菲尔斯电影节), 德国, 德语,337.0,6.1,4.8%,19.7%,55.2%,17.2%,3.1%,93.0,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2548189695.jpg
797,即便明天世界终结 あした世界が終わるとしても,2019,樱木优平,樱木优平,梶裕贵/中岛良树/内田真礼/千本木彩花/悠木碧/水濑祈/津田健次郎/森川智之/水树奈奈,剧情/科幻/动画,                                　　自从小时候母亲去世以来，就封锁了心灵的真。                                   ,93分钟,2019-01-25(日本), 日本, 日语,578.0,6.0,8.6%,18.5%,45.3%,21.9%,5.8%,205.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542500763.jpg
798,戏子们：传闻操纵团 광대들: 풍문조작단,2019,金周镐,孙贤周/赵震雄/朴熙顺/高昌锡/金瑟祺/尹博/金玟锡/郑仁基,孙贤周/赵震雄/朴熙顺/高昌锡/金瑟祺/尹博/金玟锡/郑仁基,剧情,                                　　戲子團是在全國散布謠言、動搖民心、左右輿論的一群人。全朝鮮最有勢力的大臣韓明澮，打算借助他們的力量，讓百姓知道，當今殺害姪子以篡奪王位的世祖，他能當上君王是上天的旨意，以正統身分名留青史。德浩是戲子團的首領，認為這是難得的機會，便答應了韓明澮的請求，完全沒有發現潛藏在背後的政治陰謀…                       ,108分钟,2019-08-21(韩国), 韩国, 韩语,543.0,5.9,5.2%,10.9%,60.8%,19.1%,3.9%,148.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563752286.jpg
799,贪婪 Greed,2019,迈克尔·温特伯顿,Sean Gray/迈克尔·温特伯顿,索菲·库克森/阿萨·巴特菲尔德/艾拉·菲舍尔/雪莉·亨德森/斯蒂芬·弗雷/史蒂夫·库根/大卫·米切尔/莎拉·索蕾玛尼/波丽·坎普/杰米·布莱克利/珀尔·麦基/恩佐·科伦蒂/查理·库珀/阿西姆·乔杜里/Shanina Shaik/克里斯多夫·德·舒瓦西/马汀·麦格/理查德·艾德礼/Stephen Evans,剧情/喜剧,                                　　对超级富豪的世界的讽刺                       ,104分钟,2019-09-07(多伦多电影节)/2020-02-21(英国), 英国, 英语,163.0,5.9,5.8%,18.8%,46.4%,21.0%,8.0%,48.0,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578308135.jpg
800,红星照耀中国,2019,王冀邢,汤溪/埃德加·斯诺,柯南·何裴/王鹏凯/李雪健/蒋雯丽/李幼斌/果靖霖/小沈阳/郭飞龙/孙浩/徐僧/侯祥玲/文森特·马蒂尔,历史/战争,                                　　《红星照耀中国》电影剧组创作灵感及素材就取自同名报告文学——美国记者斯诺根据自身经历创作的《红星照耀中国》一书。影片主要讲述的是1936年美国青年埃德加·斯诺冒险来到中国红色革命区域的的亲历见闻，在采访和见证了毛泽东、周恩来等共产党领导人，以及红军战士和苏区百姓的风采之后，斯诺以饱含激情的生动文笔写成了《红星照耀中国》一书，该书出版后轰动世界，使全球第一次了解到了彼时艰苦抗战背景下中国共产党的真实情况。                       ,109分钟,2019-08-08(中国大陆), 中国大陆, 汉语普通话,1572.0,5.6,14.2%,13.7%,31.1%,22.2%,18.9%,534.0,25.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563448281.jpg
801,冬季浪漫故事 Let It Snow,2019,卢克·斯奈林,维多利亚·斯特劳斯/凯·加农/约翰·格林/Maureen Johnson/Lauren Myracle,琪兰·席普卡/伊莎贝拉·莫奈/琼·库萨克/奥德娅·拉什/雅各布·巴特朗/沙梅克·摩尔/米切尔·霍普/迈尔斯·罗宾斯/丽芙·休森/安娜·阿卡娜/马修·诺斯卡/乔恩·尚帕涅/杰米·尚帕涅/Mason Gooding/Victor Rivers/Genevieve DeGraves/Andrea de Oliveira/Eric Weinthal/斯科特·哈斯特,喜剧/爱情,                                　　根据约翰·葛林的畅销书改编，故事背景设定在圣诞前夜的一场百年一遇的暴风雪中，几个高中生发现了意想不到的机遇，也发现了考验他们友谊、爱情生活和对未来抱负的复杂因素。                       ,93分钟,2019-11-08(美国), 美国, 英语,1145.0,5.6,3.4%,10.7%,52.9%,27.6%,5.4%,372.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571802102.jpg
802,幽灵女孩 Above the Shadows,2019,克劳迪娅·迈克斯,克劳迪娅·迈克斯,梅根·福克斯/奥莉薇·瑟尔比/玛丽亚·迪齐亚/阿兰·里奇森/吉姆·加菲根/贾丝廷·科佐纳斯/蒂托·奥蒂兹/帕维尔·萨拉耶达/欧文·坎贝尔/迈克尔·希罗/杰伊·赫农/艾莉森·温/大卫·约翰森/Adam Lindo/Jimmy Bacon/Lou Martini Jr./Zack Abramowitz,爱情/奇幻,                                　　佐莎·马梅特、斯科特·斯比德曼出演奇幻爱情电影[幽灵女孩](Shadow Girl，暂译)。作品由克劳迪娅·迈克斯自编自导。女孩霍莉在其母亲去世后，身体逐渐变得隐形，她作为狗仔摄影记者在阴影中生活了十余年，直到遇见了一个落魄的前MMA综合格斗冠军，而这个男人是唯一能看见她的人。                       ,111分钟,2019-05-31(美国), 美国, 英语,801.0,5.6,4.9%,12.0%,47.0%,29.2%,7.0%,233.0,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2583938814.jpg
803,来者何人,2019,柴立鹏,柴立鹏,屈扬/刘晓红/张永康,剧情/悬疑/西部,                                　　讲述了发生在西北偏僻村落的一桩意外死亡案件，由此牵扯出一系列突如其来的杀人案和“嫌疑者”：村医刘新申、心理学高材生刘云、与刘新申再续前缘的妻子康晓燕、意外毙命乡野路头的陈全、与陈全素有积怨的村民等，到底谁是悬案凶手？主角、村医刘新申经历两次道德拷问的人生又将作出怎样的抉择？影片着眼人性的良知与私欲，探讨生命的意义与价值。                       ,92分钟,2019-10-30(中国大陆), 中国大陆, 汉语普通话,440.0,5.6,1.3%,18.2%,45.5%,31.2%,3.9%,137.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2534170479.jpg
804,丑娃娃 UglyDolls,2019,凯利·阿斯博瑞,大卫·霍瓦特/金鲜珉/艾莉森·佩克/埃丽卡·里维诺亚/王安安/刘国庆 ,艾玛·罗伯茨/加奈儿·梦奈/尼克·乔纳斯/碧碧·雷克萨/旺达·塞克丝/加布里埃尔·伊格莱西亚斯/凯莉·克拉克森/查莉·XCX/布莱克·谢尔顿/皮特保罗/王力宏,喜剧/动画/奇幻/冒险,                                　　该片讲述了丑娃娃们探索未知世界寻找真正自我的冒险之旅的故事。生活在丑娃镇上的丑娃娃们前往一个叫完美学院的地方探险，那里的娃娃们都精致漂亮，会在毕业前接受训练，然后被送到真实世界里成为孩子们心爱的玩具。小希要和小伙伴们在那里接受训练变身完美娃娃，这对于他们来说并不容易。小希能否完成蜕变，找到属于自己的主人，故事还在继续展开……                       ,87分钟,2019-10-13(中国大陆)/2019-05-03(美国), 中国大陆 / 加拿大 / 美国, 英语,1621.0,5.5,5.2%,12.0%,42.8%,31.4%,8.6%,585.0,10.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570312295.jpg
805,传输失败 Lost Transmissions,2019,凯瑟琳·奥布莱恩,凯瑟琳·奥布莱恩,朱诺·坦普尔/亚历珊德拉·达达里奥/西蒙·佩吉/罗姗娜·阿奎特/布丽娅·维纳特/冈本多绪/罗伯特·舒瓦兹曼/丽贝卡·哈泽伍德/格兰特·哈维/杰米·哈里斯/丹尼·拉米雷斯/格温德琳·穆兰巴/雅各布·罗博,剧情,                                　　在一个聚会上，作曲人汉娜遇到了西奥。后者是一个著名制片人，诙谐有趣。但是当两人的友谊和联合创作开始升温时，西奥开始性情大变。汉娜很快了解到，他患有精神分裂症，一停药就会陷入妄想，开始出现各种各样的幻觉。西奥的情况越来越糟，他开始远离洛杉矶的音乐圈。这时，汉娜仍然不离不弃，决心阻止西奥抛弃他的事业和人生。她一面在洛杉矶四处追寻西奥，想让他前去治疗，一面应对美国漏洞百出的医疗体系。与此同时，她还要兼顾自己的事业，为一个冉冉升起的流行歌手创作新的热门单曲。                       ,104分钟,2019-04-28(翠贝卡电影节), 美国, 英语,322.0,5.5,3.9%,12.5%,45.9%,30.0%,7.8%,136.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2585881382.jpg
806,双魂 雙魂,2018.0,李勇昌,李勇昌/曾莹莹,卫诗雅/林德信/吴耀汉/戚玉武/吴浣仪/关宝慧/吴嘉龙/秦顺薏/庄雪梅/朱健美/陈芷琳/高志森/乔宝宝/张启乐,惊悚/恐怖,                                　　当一个人的身体里住个极端的灵魂，到底会造成怎样的结果？                                   ,,2019-08-22(中国香港), 中国香港 / 马来西亚, 粤语,1167.0,5.3,2.8%,9.4%,45.3%,33.7%,8.8%,345.0,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563057884.jpg
807,再见吧 Adiós,2019,帕科·卡贝萨斯,帕科·卡贝萨斯/Carmen Jimenez/José Rodríguez,马里奥·卡萨斯/露丝·迪亚斯/文森特·罗米洛/皮拉尔·戈麦斯/康斯薇洛·特鲁希略/马里奥拉·福恩特斯/莫雷诺·博尔哈/卡洛斯·巴登/纳塔利娅·德·莫利纳/Paulina Fenoy/Mauricio Morales/莫娜·马丁内斯/Pablo Gómez-Pando/Juan Carlos Villanueva/Carlos Cabra/Ramiro Alonso/Mané Solano/Salva Reina/Mariola Ruiz/Ricardo Fernández Blanco/Juan Luis Corrientes/塞巴斯蒂安·哈罗,惊悚,                                　　在第一次圣餐庆祝活动结束后，一个被监管的自由骗子在他的小女儿死于车祸后开始了血腥的复仇之路。                       ,114分钟,, 西班牙, 西班牙语,120.0,5.3,4.2%,2.1%,57.9%,25.3%,10.5%,34.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2569758867.jpg
808,为国而歌,2019,青山/白海滨,青山,王雷/古力娜扎/海一天/李宗翰/宋佳伦/于荣光/苇青/丁海峰/常戎/吕良伟/刘威/寇振海/安德烈·拉泽夫/罗伯特·克耐普/矢野浩二/史可/白红标/杨钧丞/张帆/王泽霖/黄柏钧/吴楠/付熙童/徐小刚/王今心/王培杰/胡洪宇/英泽/辛雨锡/魏嘉镁/施南/含笑/刘希媛/杨叙辰/孙苏雅/周晓璇/刘文凤/杨迪/马丽兹/李季/崔月/郝汉/王亚楠/赵世立/王梓/曹思峻/金鑫,剧情/历史/战争,                                　　电影《为国而歌》以人民音乐家聂耳成长并创作《义勇军进行曲》为主线，讲述了一群心系祖国命运的文化英雄，用热血谱写出中华民族最强音《义勇军进行曲》的故事。                       ,110分钟,2019-10-18(中国大陆), 中国大陆, 汉语普通话,928.0,5.1,5.1%,10.3%,34.6%,35.9%,14.1%,354.0,54.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2569772108.jpg
809,挑战 The Dare,2017.0,贾尔斯·阿尔德森,贾尔斯·阿尔德森/Jonny Grant,拜尔特·爱德华兹/理查德·布雷克/理查德·肖特/Alexandra Evans/罗伯特‧马瑟/Mitchell Norman/哈里·贾维斯/丹尼尔·舒茨曼/Devora Wilde/Oliver Cunliffe/Alexander Biehn/George Pilsworth/Maddy Bryan/Lelia Yvetta/Emily Haigh/佩塞尔·阿斯科特/卢克·卡森斯/奥利弗·帕克/格里芬·史蒂文斯/罗南·萨莫尔斯/乔瓦恩·韦德,悬疑/惊悚/恐怖,                                　　难得的周末家庭夜变得残酷无情，杰伊被突然闯入的陌生人挟持，与另外三名囚者受困地下室。当他们试图逃离，却陷入一场艰苦的奋战，他得解决眼前痛苦的难题并拯救家人…                       ,90分钟,2019-12-07(英国), 保加利亚 / 美国 / 英国, 英语,202.0,5.1,3.9%,10.1%,35.4%,37.1%,13.5%,66.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2501474568.jpg
810,赛尔号大电影7：疯狂机器城,2019,王章俊,邓磊,胡谦/李晔/罗玉婷/李春胤/翟巍/王晓彤/黄晨/范楚绒/蒋可/赵国卿/贾邱/严丽祯/游军/王燕华/周南飞,动画/儿童/奇幻/冒险,                                　　公元2110年，能源即将耗尽的地球满目疮痍，全人类面临灭顶之灾。千钧一发之际，一群勇敢的赛尔智能机器人登上赛尔号飞船，临危受命前往浩瀚宇宙寻找无尽能源。                                   ,98分钟,2019-08-02(中国大陆), 中国大陆, 汉语普通话,647.0,4.9,4.8%,19.4%,24.2%,21.0%,30.6%,204.0,12.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562826611.jpg
811,假面骑士时王 外传 RIDER TIME 龙骑 仮面ライダージオウ スピンオフ PART2 「RIDER TIME 龍騎」,2019,柴﨑貴行,井上敏树,须贺贵匡/奥野壮/押田岳/松田悟志/高野八诚/一條俊/弓削智久/萩野崇/山口大地/篠田諒/中島健/菅原健/浦まゆ/石田隼,,                                　　《RIDER TIME 龙骑》是“Video Pass ×东映特摄 粉丝俱乐部共同企划Premium 电视剧”的第二弹作品。本作以2002年至2003年播出的《假面骑士龙骑》的城户真司假面骑士龙骑为主人公，真司役的原创演员为日前在发表的也会在《假面骑士时王》第21话、22话中登场的须贺贵匡。本外传由《假面骑士龙骑》的电视剧系列剧本参与者井上敏树原创，导演由《宇宙战队九连者 THE MOVIE Goes·Indaver的逆袭》的柴崎贵行担任。                       ,74分钟,2019-03-31(日本), 日本, 日语,437.0,4.9,10.6%,9.4%,27.1%,22.3%,30.6%,151.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561457105.jpg
812,零号犯人 Patients of a Saint,2019,Russell Owen,Russell Owen/Matthew J. Gunn,菲利普·麦金利/斯泰西·琳恩·克罗/克里斯托弗·邓恩/简·加里奥尼/Kate Bell/Meg Alexandra/Gabz Barker/Raymond Bethley/Anastasia Borodina/Sarah Brazier/Jess Chanliau/Tom Clegg/Cherry-Rosa Cullen/Meryl Griffiths/Savanna Hall/Lydia Hourihan,恐怖,                                　　一场没有人道底线的医疗试验，一群没有未来的死刑囚犯，这一切都在渺无人烟的北大西洋孤岛监狱中发生。当权力吞噬了人性，这场神秘试验失去控制，人类创造了令自己都不敢想像的病毒。整个岛屿瞬间成为一座可怕、充斥着感染者的绝望炼狱，到底谁还能活到最后？                       ,106分钟,2019-10-14(英国), 英国, 英语,733.0,4.7,2.6%,6.3%,30.7%,44.0%,16.5%,235.0,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550051546.jpg
813,三重威胁之跨国大营救 Triple Threat,2019,杰西·约翰逊,黄健/闫磊/乔伊·奥布莱恩,陈虎/卢靖姗/托尼·贾/伊科·乌艾斯/斯科特·阿金斯/迈克尔·加·怀特/迈克尔·比斯平/杰佳·亚宁/罗恩·斯穆安伯格/王敏德/张光北,动作,                           ,96分钟,2019-03-29(中国大陆)/2019-03-19(美国), 泰国 / 中国大陆 / 中国香港 / 美国, 英语 / 汉语普通话 / 泰语 / 印尼语 / 粤语,3400.0,4.5,2.5%,2.8%,29.5%,46.9%,18.3%,1182.0,32.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2551252121.jpg
814,学园孤岛 真人版 がっこうぐらし！,2019,柴田一成,柴田一成,阿部菜菜实/长月翠/间岛和奏/清原梨央/小野乃乃香/金子大地,惊悚/冒险,                                　　由海法纪光原作、千叶サドル作画的漫画《学园孤岛》宣布了真人电影化的决定。                       ,101分钟,2019-01-25(日本), 日本, 日语,877.0,4.5,4.0%,5.4%,28.0%,37.0%,25.5%,271.0,11.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2539253088.jpg
815,局外人 The Outsider,2019,蒂莫西·伍德沃,Sean Ryan,约翰·芬/特雷斯·阿德金斯/肖恩·派特里克·弗兰纳里/Kaiwi Lyman/丹尼·特雷霍/Mitchell L. Johnson/Philip V. Bruenn/Nelli Tsay/Peter Sherayko/Cara Fay,西部,                                　　美国西部某镇执法官的浪荡儿子，诬陷外来华人打工仔犯罪的同时，性侵华人打工仔老婆并致其死亡。华人打工仔大战疯狂报复，先后多名执法警察被杀。执法官在明知儿子不对的情况下，依然聘请了追踪者对打工仔开展追杀。打工仔打败追踪者，并成功获得一名正义追踪者的支持，开始继续报复行为。这边，执法官知道儿子兽性后，两人发生争执，儿子打死执法官父亲，同时高价聘请雇佣杀手。打工仔和正义追踪者都被雇佣杀手抓住，但两人最终挣脱并消灭了浪荡儿子和雇佣杀手。                       ,,2019-06-14(美国), 美国, 英语,134.0,4.3,2.8%,1.9%,29.9%,39.3%,26.2%,46.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560804069.jpg
816,法医密码,2019,孙超,胡金岚/陈超,刘禹/陶桃,剧情/悬疑/犯罪,                                　　东江市公安局法医米小米在一起无名女尸案中，遇到了与姐姐米小佳的自杀有莫大关联的刑警温梓锋。两人的搭档过程中，米小米心有芥蒂，温梓锋却浑然不觉。在这样龃龉的气氛里，案件仍得到了重大突破，确认了尸源就是做过整容手术的网红主播曹越，进而锁定了有重大作案嫌疑的富二代李阳，却苦无证据。米小米通过法医检测，在李阳的木质棒球棍里检测出了血液反应，夯实了铁证。就在李阳自己都认罪之时，温梓锋却怀疑曹越案和三年期另一起整容女尸案有着太多的共同之处，本案背后仍有隐藏的真相。                       ,89分钟,2019-05-25(中国大陆), 中国大陆, 汉语普通话,493.0,3.8,0.0%,1.5%,21.2%,42.4%,34.8%,134.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2556846167.jpg
817,动物出击,2019,冯小宁,冯小宁,景熙童/宝德/冯冯/冯薇朵/陈长海/李浩轩,科幻/冒险,                                　　一艘满载剧毒原料的外籍巨轮被海盗劫持，转眼间船上所有的人全部离奇死亡！只有一只鹦鹉幸存。而这艘失去控制的巨轮仍按照自动驾驶程序向港口高速驶来......一场无人知晓的巨大灾难即将降临！生死关头，一个无意中能与动物对话的小女孩从动物那里知道了这个可怕的消息，但她把这个消息告 诉大人时，没有人相信动物可以与人对话。危机之中，动物们行动起来，与女孩在一起，为拯救海洋，拯救岸上的城市和所有生命，迎着巨轮冲了上去。当女孩和动物们到达巨轮上时，他们却发现又一个更恐怖的惊天危机……                       ,105分钟,2019-04-30(中国大陆), 中国大陆, 汉语普通话,2012.0,3.5,3.8%,5.6%,12.5%,17.5%,60.6%,586.0,13.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554401295.jpg
818,新封神姜子牙,2019,钟未溪/羊帅,林剑锋,陈浩民/杜煜峰/牛泽萌,喜剧/奇幻,                                　　如意村百姓焚林而田，竭泽而渔，河神被派下凡惩戒。不知就里的姜子牙，误以为河神私自屠戮百姓，于是将其镇压，战斗时误伤村民。不料此举有违仙规，姜子牙被罚遭受天雷轰击十五日，仍死不认错，被仙尊贬下凡间，被青鸾所救，与如意村村民相识。不料河神冲破封印，姜子牙为恢复神力，与众人前往封神陵取回打神鞭，放下执念顿悟后与河神一战获得胜利，最终姜子牙请求天尊以凡人之躯自闭渭水河畔五十年，换取受难村民重生，为天下之事倾尽一生。                       ,,2019-11-03(中国大陆), 中国大陆, 汉语普通话,1000.0,2.7,2.6%,0.7%,3.3%,17.9%,75.5%,398.0,8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573279048.jpg
826,丹尼尔·斯洛斯：X Daniel Sloss: X,2019,丹尼尔·斯洛斯,丹尼尔·斯洛斯,丹尼尔·斯洛斯,喜剧/脱口秀,                                　　Daniel Sloss HBO单口特辑                       ,89分钟,2019-11-02(美国), 美国, 英语,902.0,9.3,72.7%,22.3%,4.2%,0.5%,0.3%,363.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571418577.jpg
827,西蒙·阿姆斯特尔：放飞 Simon Amstell: Set Free,2019,,西蒙·阿姆斯特尔,西蒙·阿姆斯特尔,喜剧/脱口秀,                                　　在这部全新单口喜剧特辑中，坦诚而内省的喜剧演员西蒙·阿姆斯特尔敞开心扉，谈论了自己的神经质、向父亲出柜的经历以及情感关系等话题。                       ,51分钟,2019-08-20(美国), 美国, 英语,835.0,8.3,37.1%,44.3%,16.1%,1.8%,0.7%,350.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566307858.jpg
828,新网球王子 BEST GAMES!! 不二vs切原 テニスの王子様 BEST GAMES！！ 不二 vs 切原,2019,川口敬一郎,广田光毅,甲斐田雪/森久保祥太郎/皆川纯子/置鲇龙太郎/近藤孝行/津田健次郎/高桥广树/川本成/小野坂昌也/喜安浩平/永井幸子/楠大典/竹本英史/増田裕生/津田英佑/高桥直纯/桧山修之,,,,2019-11-15(日本), 日本, 日语,90.0,8.3,41.8%,32.9%,22.8%,1.3%,1.3%,25.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573147807.jpg
829,角落小伙伴：魔法绘本里的新朋友 映画 すみっコぐらし とびだす絵本とひみつのコ,2019,まんきゅう,角田貴志,井之原快彦,动画,                                　　有一天，角落小伙伴们在常去的角落咖啡厅的地下室里发现了一本旧绘本。正当他们读着绘本，机关突然启动，把他们吸进了绘本里。在绘本里的世界，他们遇见了新的小伙伴小灰鸡，小灰鸡不知道自己从哪来，也不知道自己是谁。为了帮助小灰鸡找到自己的家，角落小伙伴们开始了绘本世界里的旅程。                       ,66分钟,2019-11-08(日本), 日本, 日语,172.0,8.2,35.0%,41.3%,22.4%,0.7%,0.7%,91.0,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568007786.jpg
830,乔丹·彼得森的崛起 The Rise of Jordan Peterson,2019,,,,,                           ,89分钟,2019-09-26(加拿大), 加拿大, 英语,93.0,8.0,25.9%,50.6%,22.2%,0.0%,1.2%,42.0,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570119212.jpg
831,阿兹·安萨里：此时此刻 Aziz Ansari: Right Now,2019,斯派克·琼斯,阿兹·安萨里,阿兹·安萨里,喜剧,                                　　在這部由史派克·瓊斯執導的喜劇特輯中，阿齊茲·安薩里談論覺醒、家庭和社會氛圍，觀察深刻又詼諧爆笑。                       ,65分钟,2019-07-09(美国), 美国, 英语,496.0,8.0,28.7%,44.0%,23.6%,3.4%,0.2%,196.0,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561936477.jpg
