,title,year,director,screenwriter,actors,type,summary,runtime,pubtime,country,language,scoreNum,score,star5,star4,star3,star2,star1,smallCommentNum,longCommentNum,posterurl
1271,同囚,2017,黄国权,黄志邦/黄国权,游学修/关楚耀/赵永洪/赵咏瑶/徐伟栋/乔宝宝/汉洋/郭奕芯/李国麟/谭嘉荃/麦以马/岑珈其,剧情/犯罪,香港，是一个文明、法治的社会，实在不应该存在一个不仁道、无法无天的监狱，尤其是一个负责收禁轻度罪犯，年龄由14岁至未满25岁的青少年，美其名叫劳教中心。 被囚禁的犯人每天经历身、心、灵的虐打和侮辱，可以说那里是一间地狱。 主角阿凡，是一名古惑仔头目，因一次与警员发生轻微冲突而被判入劳教中心。入狱后三日，已经忍受不住狱中的残暴对待而决定自杀。获救后，靠著一份坚持要出狱探望病危外婆的信念，忍辱偷生，并最终能以最短刑期离开。过程中阿凡目睹及经历各种侮辱，更有遇上同囚离奇死亡的事件，真相将永远石沉大海。 真的只有一种方法让人改过自身吗？世界上真的需要一所这样的劳教中心吗？,100分钟,2017-05-04(中国香港), 中国香港, 粤语,1038.0,5.9,5.9%,18.2%,47.9%,22.8%,5.2%,261,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2447350981.jpg
1272,超能奇才 Prodigy,2017,艾历克斯·豪希/布莱恩·维道尔,艾历克斯·豪希/布莱恩·维道尔,理查德·尼尔/萨凡纳莱尔斯/乔琳·安德森/Emilio Palame/David Linski/Harvey Q. Johnson/Aral Gribble/Avery Barkdull/Trevor Castillo/Penelope Figueroa/Markus Haskins/Christina Holder/Alexandra Matthew,科幻/惊悚,讲述一位心理学家在一场斗智斗勇的战斗中与一位危险的年轻天才进行交往 - 她不知道女孩拥有的超自然力量，或者她的生命处于平衡状态。心理学家吉米，负责治疗一个危险的小天才，殊不知她拥有超自然力量，但生命却危在旦夕……,80分钟,2017-03-04(Cinequest电影节)/2018-03-13(美国), 美国, 英语,1044.0,5.9,6.5%,16.3%,49.7%,20.0%,7.5%,334,8.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2516970354.jpg
1273,预兆 散步的侵略者 予兆 散歩する侵略者 劇場版,2017,黑泽清,高桥洋/黑泽清,夏帆/染谷将太/东出昌大/中村映里子/岸井雪乃/安井顺平/石桥桂/吉冈睦雄/大塚弘太/千叶哲也/诹访太朗/渡边真起子/中村诚/大杉涟,科幻,在医院工作的山际辰雄（染谷将太 饰）和悦子（夏帆 饰）是一对恩爱的小夫妻。近一段时间，辰雄时常望着窗外发愣，令妻子分外不安。与此同时，悦子所在的工厂同事浅川美雪（岸井雪乃 饰）出现异样，她声称总在家中看到男性幽灵，但那却是她在世的亲生父亲。悦子将美雪送到丈夫的医院检查，结果发现美雪完全丧失了“家人”的概念。在医院时，悦子还遇到了辰雄的好友真壁医生（东出昌大 饰），而对方给她留下了十分不好的感受。渐渐她发现，辰雄与真壁之间似乎有着某种联系，两人更秘密在进行着什么。,140分钟,2017-11-11(日本), 日本, 日语,726.0,5.9,8.3%,19.6%,39.2%,23.7%,9.2%,283,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2541642519.jpg
1274,我的珍宝 Mes trésors,2017,帕斯卡尔·布迪亚尔,卡罗尔·吉科比/米凯莱·吉科比/朱丽叶·赛尔斯/法比恩·萨华雷斯,让·雷诺/丽姆·柯里奇/卡米尔·查莫/帕斯卡·德莫隆/亚力克西斯·马沙利克/布鲁诺·桑切斯/娜塔丽娅·沃拜克/洛朗·巴图/让·雷恩斯,喜剧,帕特里克（让·雷诺 Jean Reno 饰）是一名艺术品大盗，在偷窃珍贵的小提琴斯特拉迪瓦里的时候，帕特里克遭到了同伴罗曼（）的陷害，不仅颗粒无收还险些丧命。帕特里开隐居了起来，发誓要从罗曼的身上夺回属于自己的东西。,91分钟,2017-01-04(法国), 法国, 法语,717.0,5.9,6.1%,13.7%,54.2%,21.6%,4.4%,165,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2405696901.jpg
1275,明日之屋 The House of Tomorrow,2017,Peter Livolsi,Peter Bognanni/Peter Livolsi,阿萨·巴特菲尔德/尼克·奥弗曼/亚历克斯·沃尔夫 Alex Wolff/艾伦·伯斯汀/茉德·阿帕图/麦可拉·沃金丝/Alec George/Valerie Rose/J. Vasko-Bezenek/Paul Cram/Karla Álvarez/Ryan J. Gilmer/Dallas Hildie Smith/Matt Lindholm/Steven Segelstrom II,剧情/喜剧,The film tells futurist， architect， and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid， become punk gods， and survive high school.,85分钟,2017-04-08(旧金山电影节)/2018-04-27(美国部分上映), 美国, 英语,472.0,6.0,8.9%,13.6%,47.4%,26.7%,3.5%,144,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2515741819.jpg
1276,半个女友 Half Girlfriend,2017,莫希特·苏里,奇坦·巴哈特/吐沙·希拉南达尼/伊什达·莫衣特拉,施拉达·卡普尔/维金兰特·马西/阿琼·卡普尔/格雷格·克列克/雷亚·查克雷伯蒂/希玛·比斯瓦斯/安萨·巴特/达利普·索地,剧情/爱情,根据Chetan Bhagat原著小说half girlfriend改编而成的电影。男主Madhav Jha (Arjun Kapoor饰)来自印度一个偏远的小地方，考入了德里某大学，而女主 Riya Somani (Shraddha Kapoor饰)是德里富人家的女儿，两人在大学的篮球场相遇，发生了一连串的故事。后来Riya辍学远赴伦敦， Madhav毕业后回到家乡，本来天各一方的两人却又再相遇了....,135分钟,2017-05-19(印度), 印度, 印地语,455.0,5.9,11.0%,17.6%,37.8%,24.7%,8.9%,139,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2502467579.jpg
1277,冲浪企鹅2 Surf's Up 2: WaveMania,2017,Henry Yu,Abdul Williams,约翰·塞纳/马克·卡拉韦/保罗·莱维斯克/文斯·麦马汉/Saraya-Jade Bevis,喜剧/动画/家庭/运动,索尼动画一直希望为《冲浪企鹅》拍摄续集，最近他们终于宣布《冲浪企鹅2》（Surf’s Up 2: WaveMania）将在明年春季推出，续集将邀请多位美国WWE职业摔跤的明星选手加盟配音。,84分钟,2017-01-17(美国), 美国, 英语,280.0,5.9,7.0%,14.5%,49.1%,23.8%,5.6%,74,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2406605096.jpg
1278,上流社会 High Society,2017,阿妮卡·德克尔,阿妮卡·德克尔,卡蒂娅·里曼/杰尼斯·纽沃纳/艾米利亚·舒勒/雅尼克·许曼/伊赫斯·贝尔本/马克·本雅明,喜剧,A wealthy socialite's daughter discovers she was switched at birth.,100分钟,2017-09-14(德国), 德国, 德语,189.0,5.9,4.3%,16.0%,54.9%,20.4%,4.3%,67,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2498213986.jpg
1279,与女神同行 원나잇스탠드,2017,池吉雄,李在恩/裴正贤/朱熙宗/郑有琳,李在恩/裴正贤/朱熙宗/郑有琳,情色,智妍忙著籌備新設計案和自己的婚禮，趕去參加會議的途中車子卻突然拋錨，恰巧經過的俊錫便順路載她一程。兩人過了幾天後在一場派對意外重逢，並且發生激情的一夜情，與政錫的相遇卻攪亂了春心蕩漾的智妍原本的生活……,94分钟,2017-03-28(韩国), 韩国, 韩语,103.0,5.9,14.5%,8.7%,40.6%,27.5%,8.7%,24,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2518918586.jpg
1280,清醒梦 루시드 드림,2017,金俊诚,金俊诚,高修/薛景求/朴有天/姜惠贞/朴仁焕/千虎珍/全锡浩/李石/李诗雅,科幻/惊悚,“清醒梦”(Lucid Dreaming)是在做梦时保持清醒的状态，又称作清明梦。影片讲述的是在3年前丢失了孩子的父亲通过清醒梦在梦中寻找线索的犯罪惊悚片。,101分钟,2017-02-22(韩国), 韩国, 韩语,1001.0,5.8,5.6%,14.8%,49.9%,23.4%,6.3%,285,10.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2417879825.jpg
1281,绅士特工 Reloaded,2017,克里希纳·D·K/拉杰·尼迪莫卢,拉杰·尼迪莫卢/克里希纳·D·K/西塔·梅诺/萨米特·巴特加,施坦·马洛萨/杰奎琳·费南德斯/达山·库马尔/侯赛因·达拉尔/阿米特·米斯特里/拉吉特·卡普尔/苏普丽雅·皮尔加卡尔/桑尼尔·谢迪/沙希德·伍兹/扎卡里·柯芬/库沙·庞加比,喜剧/动作/爱情,格拉夫是个五好青年，在迈阿密有工作有房有车，就差个女朋友。而他心仪的女孩卡维雅却觉得这个男孩太过于安全，不是自己喜欢的类型。,145分钟,2017-08-25(印度), 印度, 印地语,558.0,5.8,7.7%,14.5%,47.8%,20.9%,9.1%,167,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2497633053.jpg
1282,暗器,2015,范冬雨,娄霄鹏,赵鸿飞/苏倩薇/栾浚威/贺镪,动作/武侠,该剧以明代武林为背景，以暗器为线索，讲述了冷兵器向热兵器的过渡。,,2017-01-03, 中国大陆, 汉语普通话,274.0,5.8,5.5%,17.8%,46.6%,20.5%,9.6%,135,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2396090660.jpg
1283,女巫的承诺 ROKUROKU,2017,山口雄大/雨宫庆太,雨宫庆太,中西美帆/志保,恐怖,行走江湖遲早要還，下巴輕輕雖遠必誅。腦退化祖父雖不能自理，卻預感怪事將至。他的文靜孫女有日收到多年不見的中學同學邀約敘舊；儘管記憶中彼此不太稔熟，她仍決定赴約，然而到了約定的酒店，怪事隨即連接發生。四人夜話般的氛圍、會移動的牆壁、穿紅色和服的長頸「轆轤首」女妖、裂嘴怪、貓眼妖…… 有如掉進了妖怪大辭典的世界，一切竟源於當年一個無心許下的諾言。特攝鬼才導演雨宮慶太原創故事， 戲中妖怪由他設計，一新傳統妖怪片的視覺造型。,92分钟,2017-10-14(釜山电影节)/2018-01-27(日本), 日本, 日语,203.0,5.8,9.7%,11.5%,48.5%,20.0%,10.3%,80,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558949349.jpg
1284,SNH48第三届年度金曲大赏,2017,,,鞠婧祎/陆婷/许佳琪/赵粤/黄婷婷/邱欣怡/刘炅然/曾艳芬/费沁源/吴哲晗/戴萌/万丽娜/莫寒/林思意/徐晨辰/陈观慧/谢妮,音乐/歌舞,SNH48年度金曲大赏是由中国大型女子偶像团体SNH48举办的演唱会活动，活动以粉丝投票的方式确定SNH48候选歌曲及主要曲目的演唱成员的最终排名，这也是SNH48常规的年度活动。,300分钟,2017-01-07, 中国大陆, 汉语普通话 / 英语,132.0,5.8,15.0%,20.0%,30.0%,10.0%,25.0%,25,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2404386096.jpg
1285,猝不及防 Pris de court,2017,埃曼纽尔·库,埃曼纽尔·库/Eric Barbier/Raphaëlle Desplechin,维尔日妮·埃菲拉/Gilbert Melki/玛丽莲·坎托,剧情,影片讲述了单亲妈妈纳韦尔女士因为儿子保罗被人设计而遭到威胁，被胁迫帮助窃贼盗取宝石的故事。最终纳韦尔女士急中生智，以假乱真，没有让盗贼得逞，而是自己带着真的宝石离开寻找新生活。,,2017-03-29(法国), 法国, 法语,116.0,5.8,5.6%,21.1%,41.1%,20.0%,12.2%,34,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2442773658.jpg
1286,裸婚大喜 Naked,2017,迈克尔·泰兹,里克·阿尔瓦雷斯/马丁·纳森/托克尔·纳森/科里·科勒/马龙·韦恩斯,马龙·韦恩斯/雷吉娜·赫尔/丹尼斯·海斯伯特/J·T·杰克逊/斯考特·佛雷/伊丽莎·库伯/布莱恩·麦肯奈特/洛雷塔·迪瓦恩/科里·哈德里克/里克·菲茨/戴夫·谢里登/小尼尔·布朗/妮科娃·斯特普尔顿/大卫·德怀尔/康纳·布罗菲/贾罗德·瓦尔沃/杰森·戴维斯/马修·康威尔/乔尔·拉什/朱万达斯·坎迪斯/Labrandon Shead/杰夫·库普伍德/David Dman Escobar/布伦特·莫雷尔·加斯金斯/朱尔斯·黑文/敏卡·凯利/Jack Landry/贾德·罗德曼/杰瑞米·赛克斯,喜剧/爱情/奇幻,Netflix出品美国喜剧。由《鬼屋电影》、《惊声尖笑》原班人马最打造剧，改编瑞典R级喜剧《婚前兴行为》，出过爆笑喜剧《小姐好白》的马龙韦恩斯担纲裸男主，讲述新郎在结婚当日早晨，发现自己全裸在电梯间内，他不得不寻找衣服，钱和交通工具，赶往婚礼现场。但事宜愿为，不断地受挫后他回到了家中睡觉，而第二天他又从电梯间裸体醒来，陷入无限循环。,96分钟,2017-08-11(美国), 美国, 英语,1637.0,5.7,4.8%,13.4%,51.3%,23.3%,7.2%,425,5.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2490944382.jpg
1287,同床春梦 マンネリ,2017,国泽实,佐佐波绫/竹本泰志/美泉咲/太田望/野間清史/遠藤洋/樱朱音/郡司博史/末田佳子/長与純大/橘ちはや,佐佐波绫/竹本泰志/美泉咲/太田望/野間清史/遠藤洋/樱朱音/郡司博史/末田佳子/長与純大/橘ちはや,情色,エステティシャンの雅美(佐々波綾)は2年前、故郷の専門学校を卒業すると、先に上京していた恋人の直紀(太田望)の元に転がり込み、同棲を始めた。だが、マンネリな暮らしでセックスレスとなってしまった直紀に愛想を尽かし、別れようと家を出たのだった。そんな雅美は、東京の下町で夫と喫茶店を営む叔母の美紗(美泉咲)を訪ね、暫らく居候させて欲しいと願いでる。天真爛漫な雅美の願いを、面倒見の良い美紗は快く受け入れた。しかし、夫の卓也(竹本泰志)は大反対だった。店舗の2階にある自宅は寝室がひと間しかなく、こんな歳若い娘が寝起きするには無理があると…。だが、行く当てのない姪を追い返すわけにもいかず渋々受け入れる卓也であったが、その晩から奇妙な「川の字」での暮らしに眠れない夜が始まるのであった。,68分钟,2017-09-05(日本), 日本, 日语,106.0,5.7,13.2%,5.3%,44.7%,25.0%,11.8%,32,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566197175.jpg
1288,陷阱 덫,2017,윤여창,권해성/이유진,권해성/이유진,爱情/惊悚,,89分钟,2017-07-13(韩国), 韩国, 韩语,69.0,5.7,15.4%,7.7%,38.5%,25.0%,13.5%,15,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2328402834.jpg
1289,承诺 เพื่อนที่ระลึก,2017,索分·沙达菲斯,索分·沙达菲斯/Sopana Chaowiwatkul/Supalerk Ningsanond,楠迪·宗拉维蒙/安比查雅·松可寒/图恩雅芳·帕塔拉媞拉猜差容/帕尼莎拉·里库苏拉康/Duentem Salitul/本杰明·约瑟夫·瓦尼/素查达·彭帕塔娜苏/Surachai Ningsanond/Teerapop Songwaja/Duangjai Hiransri,剧情/惊悚/恐怖,1997年，亚洲金融危机如同暴风雨一般席卷各国，公司倒闭已成寻常，老板富贾逃亡自杀，普通民众的生活愈加困苦。富家女孩布姆（Thunyaphat Pattarateerachaicharoen 饰）父亲所盖的大楼最终烂尾，遭到父亲家暴后，万念俱灰的布姆和伊布（Panisara Rikulsurakan 饰）相约自杀。阴差阳错，贝尔去往另一个世界，布姆则苟活人间。,114分钟,2017-09-07(泰国), 泰国, 泰语,1788.0,5.5,3.7%,10.0%,49.5%,29.9%,6.9%,504,10.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2499087659.jpg
1291,命运晚餐 The Dinner,2017,欧伦·穆弗曼,欧伦·穆弗曼/赫尔曼·科赫,理查·基尔/劳拉·琳妮/史蒂夫·库根/丽贝卡·豪尔/科洛·塞维尼/查理·普拉默/阿德普波·奥杜耶/迈克尔·切鲁斯/泰勒·雷·阿尔蒙特/乔伊·比索奈特/肖姆斯·戴维-菲茨帕特里克/多米尼克·哥伦布/欧妮卡·戴/罗佰特·麦凯/本杰明·斯奈德,剧情/悬疑/惊悚,影片改编自荷曼·柯赫小说，故事围绕两对夫妻一次家庭聚餐展开，揭露了幸福家庭的残酷真面目。,120分钟,2017-02-10(柏林电影节)/2017-05-05(美国), 美国, 英语,704.0,5.5,5.2%,17.3%,39.8%,25.1%,12.6%,227,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2456427166.jpg
1292,A级优等生下海记 From Straight A's to XXX,2017,凡妮莎·帕里斯,Anne-Marie Hess,海利·普洛斯/贾德·尼尔森/杰茜卡·路/艾莉森·巴思/王卡帝/泰·伍德/雷切尔·吉利斯/安德里亚·斯特凡西科瓦/亚历克斯·潘本/强·库斯勃特/弗雷泽·艾奇逊/乔瓦娜·休盖特/Sasha Clements/Peter Graham-Gaudreau/Imali Perera/Garrett Black/Jenna Romanin/Jacky Lai,剧情,故事来源于真实案例，杜克学生Miriam Weeks为学费变身色情女星Belle Knox,87分钟,2017-02-11(美国), 加拿大 / 美国, 英语,1287.0,5.4,4.8%,11.2%,42.8%,33.8%,7.4%,339,9.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2429472627.jpg
1293,小恶魔 Little Evil,2017,艾利·克雷格,艾利·克雷格,伊万杰琳·莉莉/亚当·斯科特/莎莉·菲尔德/克兰西·布朗/凯尔·柏海莫/卡拉·盖洛/泰勒·莱伯恩/唐纳德·法森/布里奇特·埃弗里特/克里斯·德埃利亚/欧文·阿特拉斯/汉克·哈里斯/萨莎·威廉斯/克里斯托弗·米勒/布拉德·威廉姆斯,喜剧/恐怖,故事讲述盖瑞(斯科特饰)和一个有六岁儿子的女人(莉莉饰)结婚，顺利成为孩子继父的他却发现继子拥有撒旦魔鬼的品行，他的麻烦也随之而来。,95分钟,2017-09-01(美国), 美国, 英语,898.0,5.4,3.0%,12.1%,46.3%,30.8%,7.8%,293,2.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2496975869.jpg
1294,上瘾了 Hooked,2017,马科斯·爱默生,马科斯·爱默生,康纳·唐奈利/肖恩·奥蒙德/特勒伦斯·墨菲/杰瑞德·桑德勒/凯蒂·麦克莱伦/劳拉·奥斯丁/史蒂夫·海耶斯/玛格丽特·R·R埃切维里亚/卡斯帕·安德瑞斯/康尼·弗莱明/马科斯·爱默生/查兹·梅纳,剧情/同性,因出柜被爸妈赶出家门的杰克（科纳·东纳利 饰），与离家出走的汤姆（肖恩·奥蒙德 饰），这一对亡命鸳鸯的组合，刚刚成年，就要独立面对生活的压力。生活，将使他们何去何从……,92分钟,2017-05-27(Inside Out LGBT电影节)/2018-06-12(美国), 美国, 英语,681.0,5.4,5.4%,10.1%,42.5%,33.1%,8.9%,230,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2460699593.jpg
1295,旋风女队,2017,钟海,张延纪/康静,王莎莎/吴军/杨心仪/高山流水/杨宸鉴,儿童/运动,本片剧本根据真实素材改编，讲述了一群从未见过足球的黎族女孩在一位落魄足球教练的带领下，克服重重阻力，在欢笑与泪水中追求足球梦想的故事。该片充满了传统与现代的冲突，在展现体育精神与青春激情的同时，也表达了友情、亲情和师生之情，并且融入了特色的黎族风情和大量的幽默元素，是一部现代儿童励志剧。,90分钟,2017-09-09(中国大陆), 中国大陆, 汉语普通话,506.0,5.4,3.3%,21.7%,30.0%,30.0%,15.0%,189,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2500045191.jpg
1296,第二个夏天，不再遇见的你 二度めの夏、二度と会えない君,2017,中西健二,赤城大空,村上虹郎/吉田园佳/加藤玲奈/金城茉奈/山田裕贵,爱情,筱原智（村上虹郎 饰）是在青叶北高就读的高三学生，一天，他在河边弹奏吉他时，被恰好经过的转学生森山燐（吉田円佳 饰）给瞧见了。森山被阿智所展露的杰出音乐天赋所吸引，强烈邀请阿智加入学校的乐队，参加学园祭的演出。在半推半就之下，阿智同意了。,107分钟,2017-06-18(上海电影节)/2017-09-01(日本), 日本, 日语,416.0,5.4,3.1%,12.5%,42.0%,37.0%,5.3%,159,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2460031567.jpg
1297,卧底爷爷 Undercover Grandpa,2017,Erik Canuel,詹姆斯·肯恩/杰西卡·沃尔特/Greta Onieogou/保罗·索维诺/迪兰·埃弗雷特/小路易斯·格赛特/肯尼斯·威尔什/Rob Archer/Jennifer Robertson,詹姆斯·肯恩/杰西卡·沃尔特/Greta Onieogou/保罗·索维诺/迪兰·埃弗雷特/小路易斯·格赛特/肯尼斯·威尔什/Rob Archer/Jennifer Robertson,喜剧/动作/家庭,"杰克·布查德，害羞的17岁男孩，约了美少女安吉。安吉被绑架后，爷爷露出了真相。在最后一搏抢救安吉的努力中，爷爷扮演了""魔鬼终结者""，他的老特种部队搭档和杰克一起，执行最后一次任务。",99分钟,2017-07-07(美国), 美国, 英语,328.0,5.4,4.6%,9.7%,43.2%,34.0%,8.5%,82,0.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2576581157.jpg
1298,在码头,2017,韩东,韩东,,,影片改编自韩东在1998年创作的同名中篇小说，讲述了几个年轻诗人偶然卷入了一场与地痞、保安的莫名纠纷之中的故事。,97分钟,2017-10-14(釜山电影节), 中国大陆, 汉语普通话,310.0,5.4,10.2%,10.2%,35.9%,25.0%,18.8%,141,18.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2502873098.jpg
1299,玩命局中局,2017,李泽露,王小利/那威/胡樱子/纪子墨/赵义,王小利/那威/胡樱子/纪子墨/赵义,,马建国是一名职业扮演者，目的就是通过假设情景来使雇主完成某种目的。有一次一个神秘雇主寄来一箱子钱还有一个药瓶，雇主打电话要求马建国跑到雇主朋友家假死，以此来实现吓朋友一跳的目的，马建国看在钱的份儿上欣然答应，跑去雇主朋友家。乔装打扮好后去到雇主朋友家，才发现这个所谓朋友是老相识。马建国给狗试过假死药，是会真的要命的，于是意识到有人要害他们，将计就计，假装马建国真死，并将他秘密火化，准备揪出神秘雇主，然而火化工早已被买通，真的烧死了马建国，这背后究竟还有什么隐情，活人真的被烧死了吗？又引出怎样的的阴谋和迷局?就在《玩命局中局》,,2017-04, 中国大陆, 汉语普通话,317.0,5.4,7.9%,9.5%,42.9%,25.4%,14.3%,141,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2448530987.jpg
1300,百日孤独 Sum1,2017,克里斯蒂安·帕斯奎雷罗,克里斯蒂安·帕斯奎雷罗/加布里埃尔·费弗,伊万·瑞恩/安德烈·赫尼克/雷纳·沃纳/佐伊·格莱斯戴尔/尼尔斯-布鲁诺·施密特/蒂姆·威廉姆斯/克里斯蒂安·帕斯奎雷罗,科幻/惊悚/恐怖,外星人侵占了地球，人们被迫逃到地底下的巨型地堡避难。S.U.M.1是一个忠诚的战士，他被送到地面上来拯救幸存者并每天汇报情况。他的任务就是守卫人类的自我防御区不让外星人靠近，然而这每天的例行任务却逐渐成为他的噩梦，令人恐惧的声音在树林里回荡；基地每日都受到频繁的攻击；塔内的电力供应出现故障；修理工却迟迟不出现。他的上司也从未告诉过他有关上一任的事。孤独感与妄想症慢慢侵蚀了他的理智。难道外星人真的埋伏在森林里吗？还是S.U.M.1已经被折磨到精神错乱了？,92分钟,2017-03-11(日本)/2017-06-17(上海电影节)/2017-12-07(德国), 德国, 英语,1293.0,5.3,4.0%,10.1%,42.6%,31.9%,11.4%,409,14.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510189080.jpg
1301,晒尸体 Laissez bronzer les cadavres!,2017,伊莲娜·卡泰特/布鲁诺·福扎尼,让-皮埃尔·巴斯蒂/伊莲娜·卡泰特/布鲁诺·福扎尼/让·帕特里克·莫夏特,埃琳娜·勒文松/斯特凡纳·费拉拉/Bernie Bonvoisin,惊悚,故事发生在位于地中海沿岸一个偏远的废墟中，疯癫癫的女艺术家卢斯（埃琳娜·勒文松 Elina Löwensohn 饰）长居于此，过着与世隔绝的生活。近一段时间，作家马特·贝尼埃也来到废墟，时不时和卢斯开起晒尸体派对。艳阳高照，百无聊赖。这一天，四个劫匪劫持了250公斤黄金，他们非别是首领里诺、胖子、阿莱克斯以及律师布里索尔格耶。他们驱车狂奔，结果半路上搭在了名叫梅拉妮的女子及其家人。梅拉妮是贝尼埃的妻子，两人正闹离婚，于是她带着保姆和孩子千里迢迢来寻找同床异梦的丈夫。到了废墟，抢劫团伙中有人试图独占黄金，而就在此时，两名巡警也来到了这里。,92分钟,2017-10-18(法国)/2018-01-10(比利时), 法国 / 比利时, 法语,910.0,5.3,4.7%,15.3%,34.5%,31.4%,14.1%,378,4.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2495112938.jpg
1302,恩霞 은하,2017,林振承,林振承,李廷镇/林秀香/明桂南/赵福来/金明洙,剧情/爱情,讲述的是李廷镇饰演失去妻子之后心怀伤痛独自生活的监狱看守，而林秀香饰演因为杀人嫌疑而被关押的无国籍女囚犯“银河”。,97分钟,2017-01-24(韩国), 韩国, 韩语,528.0,5.3,6.7%,9.8%,39.5%,31.3%,12.7%,149,7.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2406616621.jpg
1303,覆面系 覆面系ノイズ,2017,三木康一郎,横田理惠,中条彩未/志尊淳/小关裕太/真野惠里菜/矶村勇斗/杉野遥亮,剧情/喜剧/音乐,有栖川仁乃（中条彩未 饰）和榊桃（小关裕太 饰）是青梅竹马的玩伴，两人之间感情十分要好。榊桃家中欠下了巨额债务，为了躲避债主，榊桃一家决定连夜逃走，仁乃十分舍不得榊桃的离去，两人许下约定，有朝一日，榊桃一定会循着仁乃的歌声再度找到她。,116分钟,2017-11-25(日本), 日本, 日语,813.0,5.2,4.7%,10.6%,38.9%,33.0%,12.9%,329,6.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2503998161.jpg
1304,最美的岛屿 Most Beautiful Island,2017,安娜·阿森西奥,安娜·阿森西奥,安娜·阿森西奥/娜塔莎·罗曼诺娃/卡普里切·贝内德蒂/阿米·谢斯/米丽亚姆·A·海曼/萨拉·葳瑟/尼古拉斯·图齐/拉瑞·凡斯登/安娜·迈/戴维·利特尔/娜塔莉亚·兹韦列娃/索里卡·沃尔夫/费内拉·A·丘多巴/布雷特·阿扎尔/奥若拉·汉姆巴赫/玢·罗宾斯/迈克尔·文森特,剧情/惊悚,本片根据真实事件改变. 俄罗斯美女露西亚娜入境纽约后， 濒于生活崩溃的边缘， 除了保姆的工作之外， 她还得担任另一份危险的工作: 脱光后， 与世界最具有毒性的蜘蛛共处一隅....,80分钟,2017-11-03(美国), 美国, 英语,364.0,5.2,3.7%,9.7%,41.6%,31.2%,13.8%,113,3.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2449301605.jpg
1305,当下完美 แค่นี้ก็ดีแล้ว,2017,Anusorn Soisa-ngim,Anusorn Soisa-ngim,Midori Tamate/Adisorn Thanawanitch/Kritsana Mareusonthi,爱情/同性,小拓（Midori Tamate 饰）刚刚结束一段失败的恋情，尚且还处于失恋的痛苦之中的他决定前往日本北海道的一座小镇里旅游散心，在那里，他租了一间房子，过着离群索居的生活并且心情并没有因此而有所变好。一天，一个名叫欧（Adisorn Thanawanitch 饰）的男孩敲响了小拓家的房门。原来，欧是小拓的邻居，因为不小心将钥匙锁在家里了，无奈之下只得向小拓借电话。,106分钟,2017-03-09(泰国), 日本 / 泰国, 日语 / 泰语,356.0,5.2,3.0%,15.2%,35.6%,32.6%,13.7%,121,1.0,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2436322959.jpg
